"","Intercept","treatment_level","species_level","bias_level"
"31010",-0.513460133956163,"Control Hot","guichenoti","Blue"
"31011",-0.276271313183761,"Control Hot","guichenoti","Blue"
"31012",-0.34025500756891,"Control Hot","guichenoti","Blue"
"31013",-0.380007184772571,"Control Hot","guichenoti","Blue"
"31014",-0.510562909645844,"Control Hot","guichenoti","Blue"
"31015",-0.594607788802646,"Control Hot","guichenoti","Blue"
"31016",-0.139054578766114,"Control Hot","guichenoti","Blue"
"31017",-0.476333148807157,"Control Hot","guichenoti","Blue"
"31018",-0.479744346690262,"Control Hot","guichenoti","Blue"
"31019",-0.366503083128153,"Control Hot","guichenoti","Blue"
"31020",-0.334536547332149,"Control Hot","guichenoti","Blue"
"31021",-0.385869980540493,"Control Hot","guichenoti","Blue"
"31022",-0.303933412417304,"Control Hot","guichenoti","Blue"
"31023",-0.536842006369866,"Control Hot","guichenoti","Blue"
"31024",-0.456193562747083,"Control Hot","guichenoti","Blue"
"31025",-0.376809027150455,"Control Hot","guichenoti","Blue"
"31026",-0.398036075639108,"Control Hot","guichenoti","Blue"
"31027",-0.555416630214133,"Control Hot","guichenoti","Blue"
"31028",-0.273384045360006,"Control Hot","guichenoti","Blue"
"31029",-0.470077314826227,"Control Hot","guichenoti","Blue"
"31030",-0.260058918990361,"Control Hot","guichenoti","Blue"
"31031",-0.492410373523254,"Control Hot","guichenoti","Blue"
"31032",-0.363125461152873,"Control Hot","guichenoti","Blue"
"31033",-0.375009158035709,"Control Hot","guichenoti","Blue"
"31034",-0.283380974861521,"Control Hot","guichenoti","Blue"
"31035",-0.481861895547825,"Control Hot","guichenoti","Blue"
"31036",-0.48080060613029,"Control Hot","guichenoti","Blue"
"31037",-0.239960060476353,"Control Hot","guichenoti","Blue"
"31038",-0.363472064967956,"Control Hot","guichenoti","Blue"
"31039",-0.147880292243632,"Control Hot","guichenoti","Blue"
"31040",-0.348446887923344,"Control Hot","guichenoti","Blue"
"31041",-0.47770272447618,"Control Hot","guichenoti","Blue"
"31042",-0.337950398939276,"Control Hot","guichenoti","Blue"
"31043",-0.493108071615525,"Control Hot","guichenoti","Blue"
"31044",-0.335624830260135,"Control Hot","guichenoti","Blue"
"31045",-0.417517019425231,"Control Hot","guichenoti","Blue"
"31046",-0.329968465738496,"Control Hot","guichenoti","Blue"
"31047",-0.376118639958479,"Control Hot","guichenoti","Blue"
"31048",-0.525690445841227,"Control Hot","guichenoti","Blue"
"31049",-0.0715808524265153,"Control Hot","guichenoti","Blue"
"31050",-0.52398998727514,"Control Hot","guichenoti","Blue"
"31051",-0.327795692990562,"Control Hot","guichenoti","Blue"
"31052",-0.462269789367735,"Control Hot","guichenoti","Blue"
"31053",-0.448338835927604,"Control Hot","guichenoti","Blue"
"31054",-0.403864872372139,"Control Hot","guichenoti","Blue"
"31055",-0.451942116916163,"Control Hot","guichenoti","Blue"
"31056",-0.410958928024358,"Control Hot","guichenoti","Blue"
"31057",-0.434145642918434,"Control Hot","guichenoti","Blue"
"31058",-0.43382948041215,"Control Hot","guichenoti","Blue"
"31059",-0.431235827967106,"Control Hot","guichenoti","Blue"
"31060",-0.595721682475981,"Control Hot","guichenoti","Blue"
"31061",-0.541397416031318,"Control Hot","guichenoti","Blue"
"31062",-0.262671627474383,"Control Hot","guichenoti","Blue"
"31063",-0.128829170503307,"Control Hot","guichenoti","Blue"
"31064",-0.544415518181783,"Control Hot","guichenoti","Blue"
"31065",-0.343820226565973,"Control Hot","guichenoti","Blue"
"31066",-0.251520739175714,"Control Hot","guichenoti","Blue"
"31067",-0.626970244779385,"Control Hot","guichenoti","Blue"
"31068",-0.450653842249575,"Control Hot","guichenoti","Blue"
"31069",-0.320884674705768,"Control Hot","guichenoti","Blue"
"31070",-0.31891634707027,"Control Hot","guichenoti","Blue"
"31071",-0.312147066142928,"Control Hot","guichenoti","Blue"
"31072",-0.236039486880155,"Control Hot","guichenoti","Blue"
"31073",-0.41096241981721,"Control Hot","guichenoti","Blue"
"31074",-0.35612869069074,"Control Hot","guichenoti","Blue"
"31075",-0.368802761631714,"Control Hot","guichenoti","Blue"
"31076",-0.363902848616019,"Control Hot","guichenoti","Blue"
"31077",-0.425129985217396,"Control Hot","guichenoti","Blue"
"31078",-0.149352943818734,"Control Hot","guichenoti","Blue"
"31079",-0.219262117285373,"Control Hot","guichenoti","Blue"
"31080",-0.368527161180567,"Control Hot","guichenoti","Blue"
"31081",-0.118134639251283,"Control Hot","guichenoti","Blue"
"31082",-0.153398927562921,"Control Hot","guichenoti","Blue"
"31083",-0.446516516471668,"Control Hot","guichenoti","Blue"
"31084",-0.476600317270285,"Control Hot","guichenoti","Blue"
"31085",-0.257288606776881,"Control Hot","guichenoti","Blue"
"31086",-0.424409518013368,"Control Hot","guichenoti","Blue"
"31087",-0.551783036223935,"Control Hot","guichenoti","Blue"
"31088",-0.300079921851318,"Control Hot","guichenoti","Blue"
"31089",-0.491499656484959,"Control Hot","guichenoti","Blue"
"31090",-0.491944610873417,"Control Hot","guichenoti","Blue"
"31091",-0.271106271235413,"Control Hot","guichenoti","Blue"
"31092",-0.333128092352066,"Control Hot","guichenoti","Blue"
"31093",-0.138753827899476,"Control Hot","guichenoti","Blue"
"31094",0.13552130417489,"Control Hot","guichenoti","Blue"
"31095",0.0439766545092998,"Control Hot","guichenoti","Blue"
"31096",-0.820401073157512,"Control Hot","guichenoti","Blue"
"31097",-0.682697638113903,"Control Hot","guichenoti","Blue"
"31098",-0.549737424510967,"Control Hot","guichenoti","Blue"
"31099",-0.650635339002637,"Control Hot","guichenoti","Blue"
"31100",-0.175793292475349,"Control Hot","guichenoti","Blue"
"31101",-0.645306683707541,"Control Hot","guichenoti","Blue"
"31102",-0.498052521342526,"Control Hot","guichenoti","Blue"
"31103",-0.113467559322166,"Control Hot","guichenoti","Blue"
"31104",-0.392884145044355,"Control Hot","guichenoti","Blue"
"31105",-0.455433351218259,"Control Hot","guichenoti","Blue"
"31106",-0.110565430335455,"Control Hot","guichenoti","Blue"
"31107",-0.404982095768505,"Control Hot","guichenoti","Blue"
"31108",-0.492380232515802,"Control Hot","guichenoti","Blue"
"31109",-0.363562695579586,"Control Hot","guichenoti","Blue"
"31110",-0.512079766298449,"Control Hot","guichenoti","Blue"
"31111",-0.222056039321982,"Control Hot","guichenoti","Blue"
"31112",-0.336686048243219,"Control Hot","guichenoti","Blue"
"31113",-0.388089495120517,"Control Hot","guichenoti","Blue"
"31114",-0.430894595776175,"Control Hot","guichenoti","Blue"
"31115",-0.654533415143309,"Control Hot","guichenoti","Blue"
"31116",-0.188764179161316,"Control Hot","guichenoti","Blue"
"31117",-0.0424065853875594,"Control Hot","guichenoti","Blue"
"31118",-0.794972049813023,"Control Hot","guichenoti","Blue"
"31119",-0.0810460458280059,"Control Hot","guichenoti","Blue"
"31120",-0.656690492739607,"Control Hot","guichenoti","Blue"
"31121",-0.337503390298415,"Control Hot","guichenoti","Blue"
"31122",-0.478143042059075,"Control Hot","guichenoti","Blue"
"31123",-0.331822342698887,"Control Hot","guichenoti","Blue"
"31124",-0.310566555301962,"Control Hot","guichenoti","Blue"
"31125",-0.202485972675041,"Control Hot","guichenoti","Blue"
"31126",-0.377976985260006,"Control Hot","guichenoti","Blue"
"31127",-0.594585825300251,"Control Hot","guichenoti","Blue"
"31128",-0.71706805720641,"Control Hot","guichenoti","Blue"
"31129",-0.73412388027644,"Control Hot","guichenoti","Blue"
"31130",-0.460976940980302,"Control Hot","guichenoti","Blue"
"31131",-0.29831964458124,"Control Hot","guichenoti","Blue"
"31132",-0.393642165443231,"Control Hot","guichenoti","Blue"
"31133",-0.322057851119609,"Control Hot","guichenoti","Blue"
"31134",-0.436924527654739,"Control Hot","guichenoti","Blue"
"31135",-0.366800798960671,"Control Hot","guichenoti","Blue"
"31136",-0.409849601504777,"Control Hot","guichenoti","Blue"
"31137",-0.339135041403559,"Control Hot","guichenoti","Blue"
"31138",-0.31173008463315,"Control Hot","guichenoti","Blue"
"31139",-0.420793772150134,"Control Hot","guichenoti","Blue"
"31140",-0.464117857963807,"Control Hot","guichenoti","Blue"
"31141",-0.561060989422327,"Control Hot","guichenoti","Blue"
"31142",-0.22269540422499,"Control Hot","guichenoti","Blue"
"31143",-0.272568254282527,"Control Hot","guichenoti","Blue"
"31144",-0.541699700396731,"Control Hot","guichenoti","Blue"
"31145",-0.204811961584529,"Control Hot","guichenoti","Blue"
"31146",-0.221467116825945,"Control Hot","guichenoti","Blue"
"31147",-0.576798687058216,"Control Hot","guichenoti","Blue"
"31148",-0.408606342085852,"Control Hot","guichenoti","Blue"
"31149",-0.726268246122899,"Control Hot","guichenoti","Blue"
"31150",-0.674098959885218,"Control Hot","guichenoti","Blue"
"31151",-0.525929168493057,"Control Hot","guichenoti","Blue"
"31152",-0.529030523096985,"Control Hot","guichenoti","Blue"
"31153",-0.347564068770241,"Control Hot","guichenoti","Blue"
"31154",-0.472368246930483,"Control Hot","guichenoti","Blue"
"31155",-0.502232876977177,"Control Hot","guichenoti","Blue"
"31156",-0.215853287621832,"Control Hot","guichenoti","Blue"
"31157",-0.147555264638212,"Control Hot","guichenoti","Blue"
"31158",-0.234854452392443,"Control Hot","guichenoti","Blue"
"31159",-0.37207824694756,"Control Hot","guichenoti","Blue"
"31160",-0.31269908731466,"Control Hot","guichenoti","Blue"
"31161",-0.224963431513972,"Control Hot","guichenoti","Blue"
"31162",-0.333853595724617,"Control Hot","guichenoti","Blue"
"31163",-0.439995591871451,"Control Hot","guichenoti","Blue"
"31164",-0.620153811160671,"Control Hot","guichenoti","Blue"
"31165",-0.434964813751714,"Control Hot","guichenoti","Blue"
"31166",-0.349192985479485,"Control Hot","guichenoti","Blue"
"31167",-0.3441671412494,"Control Hot","guichenoti","Blue"
"31168",-0.517251313539444,"Control Hot","guichenoti","Blue"
"31169",-0.600640007177107,"Control Hot","guichenoti","Blue"
"31170",-0.305357862862004,"Control Hot","guichenoti","Blue"
"31171",-0.429989473341453,"Control Hot","guichenoti","Blue"
"31172",-0.386993677212374,"Control Hot","guichenoti","Blue"
"31173",-0.563740398557849,"Control Hot","guichenoti","Blue"
"31174",-0.665562408005642,"Control Hot","guichenoti","Blue"
"31175",-0.804177894492613,"Control Hot","guichenoti","Blue"
"31176",-0.723865044691857,"Control Hot","guichenoti","Blue"
"31177",-0.656785973607872,"Control Hot","guichenoti","Blue"
"31178",-0.688824896910145,"Control Hot","guichenoti","Blue"
"31179",-0.417400541777015,"Control Hot","guichenoti","Blue"
"31180",-0.30647425871822,"Control Hot","guichenoti","Blue"
"31181",-0.557640572515346,"Control Hot","guichenoti","Blue"
"31182",-0.482270832737582,"Control Hot","guichenoti","Blue"
"31183",-0.575188275046282,"Control Hot","guichenoti","Blue"
"31184",-0.354553471582618,"Control Hot","guichenoti","Blue"
"31185",-0.284099851598866,"Control Hot","guichenoti","Blue"
"31186",-0.284293902053172,"Control Hot","guichenoti","Blue"
"31187",-0.323344623461887,"Control Hot","guichenoti","Blue"
"31188",-0.368969391272359,"Control Hot","guichenoti","Blue"
"31189",-0.565067543708928,"Control Hot","guichenoti","Blue"
"31190",-0.393847007047619,"Control Hot","guichenoti","Blue"
"31191",-0.536666249767708,"Control Hot","guichenoti","Blue"
"31192",-0.465284321529405,"Control Hot","guichenoti","Blue"
"31193",-0.525691130435014,"Control Hot","guichenoti","Blue"
"31194",-0.24996435639041,"Control Hot","guichenoti","Blue"
"31195",-0.650514907780855,"Control Hot","guichenoti","Blue"
"31196",-0.580541150464038,"Control Hot","guichenoti","Blue"
"31197",-0.833753940125934,"Control Hot","guichenoti","Blue"
"31198",-0.841869076211866,"Control Hot","guichenoti","Blue"
"31199",-0.485592543703866,"Control Hot","guichenoti","Blue"
"31200",-0.380810903443457,"Control Hot","guichenoti","Blue"
"31201",-0.331857139228822,"Control Hot","guichenoti","Blue"
"31202",-0.552377029119723,"Control Hot","guichenoti","Blue"
"31203",-0.346041362540936,"Control Hot","guichenoti","Blue"
"31204",-0.312350631060995,"Control Hot","guichenoti","Blue"
"31205",-0.0815567277100654,"Control Hot","guichenoti","Blue"
"31206",-0.58641744486547,"Control Hot","guichenoti","Blue"
"31207",-0.477686327901867,"Control Hot","guichenoti","Blue"
"31208",-0.452687317221286,"Control Hot","guichenoti","Blue"
"31209",-0.551942894313901,"Control Hot","guichenoti","Blue"
"31210",-0.480794504912971,"Control Hot","guichenoti","Blue"
"31211",-0.454048780973491,"Control Hot","guichenoti","Blue"
"31212",-0.503362219911044,"Control Hot","guichenoti","Blue"
"31213",-0.362711927516532,"Control Hot","guichenoti","Blue"
"31214",-0.470581200568095,"Control Hot","guichenoti","Blue"
"31215",-0.519383865140147,"Control Hot","guichenoti","Blue"
"31216",-0.238654521797871,"Control Hot","guichenoti","Blue"
"31217",-0.33222079041369,"Control Hot","guichenoti","Blue"
"31218",-0.405746683252226,"Control Hot","guichenoti","Blue"
"31219",-0.388337592080688,"Control Hot","guichenoti","Blue"
"31220",-0.402477446486632,"Control Hot","guichenoti","Blue"
"31221",-0.38156906952542,"Control Hot","guichenoti","Blue"
"31222",-0.481018835336438,"Control Hot","guichenoti","Blue"
"31223",-0.380273973203543,"Control Hot","guichenoti","Blue"
"31224",-0.565131052501183,"Control Hot","guichenoti","Blue"
"31225",-0.566566813186834,"Control Hot","guichenoti","Blue"
"31226",-0.363893479368135,"Control Hot","guichenoti","Blue"
"31227",-0.527638667086419,"Control Hot","guichenoti","Blue"
"31228",-0.52435997111269,"Control Hot","guichenoti","Blue"
"31229",-0.31438448728827,"Control Hot","guichenoti","Blue"
"31230",-0.616722747134461,"Control Hot","guichenoti","Blue"
"31231",-0.429249286323948,"Control Hot","guichenoti","Blue"
"31232",-0.447564066418511,"Control Hot","guichenoti","Blue"
"31233",-0.419673636999136,"Control Hot","guichenoti","Blue"
"31234",-0.53396311410011,"Control Hot","guichenoti","Blue"
"31235",-0.427714038161134,"Control Hot","guichenoti","Blue"
"31236",-0.140745153591684,"Control Hot","guichenoti","Blue"
"31237",-0.396741557629576,"Control Hot","guichenoti","Blue"
"31238",-0.398781566836838,"Control Hot","guichenoti","Blue"
"31239",-0.299788639182218,"Control Hot","guichenoti","Blue"
"31240",-0.708003314782335,"Control Hot","guichenoti","Blue"
"31241",-0.464687797432556,"Control Hot","guichenoti","Blue"
"31242",-0.343751822529547,"Control Hot","guichenoti","Blue"
"31243",-0.410644352268247,"Control Hot","guichenoti","Blue"
"31244",-0.484029977042352,"Control Hot","guichenoti","Blue"
"31245",-0.292836801782055,"Control Hot","guichenoti","Blue"
"31246",-0.546632871106096,"Control Hot","guichenoti","Blue"
"31247",-0.655608166105717,"Control Hot","guichenoti","Blue"
"31248",-0.240821236132756,"Control Hot","guichenoti","Blue"
"31249",-0.636677087348628,"Control Hot","guichenoti","Blue"
"31250",-0.381967557374306,"Control Hot","guichenoti","Blue"
"31251",-0.233413884764007,"Control Hot","guichenoti","Blue"
"31252",-0.256217798164512,"Control Hot","guichenoti","Blue"
"31253",-0.13649835244188,"Control Hot","guichenoti","Blue"
"31254",-0.365117092403412,"Control Hot","guichenoti","Blue"
"31255",-0.418360200960224,"Control Hot","guichenoti","Blue"
"31256",-0.425288462077347,"Control Hot","guichenoti","Blue"
"31257",-0.49402970680912,"Control Hot","guichenoti","Blue"
"31258",-0.580461369941841,"Control Hot","guichenoti","Blue"
"31259",-0.193684987429695,"Control Hot","guichenoti","Blue"
"31260",-0.0316398453317034,"Control Hot","guichenoti","Blue"
"31261",-0.617993762459296,"Control Hot","guichenoti","Blue"
"31262",-0.333463126944488,"Control Hot","guichenoti","Blue"
"31263",-0.116936356225475,"Control Hot","guichenoti","Blue"
"31264",-0.522198502693092,"Control Hot","guichenoti","Blue"
"31265",-0.06448134872573,"Control Hot","guichenoti","Blue"
"31266",-0.199862248152259,"Control Hot","guichenoti","Blue"
"31267",-0.502989424605063,"Control Hot","guichenoti","Blue"
"31268",-0.261719697401497,"Control Hot","guichenoti","Blue"
"31269",-0.336702636744785,"Control Hot","guichenoti","Blue"
"31270",-0.616319501855911,"Control Hot","guichenoti","Blue"
"31271",-0.623110821666811,"Control Hot","guichenoti","Blue"
"31272",-0.83922730358169,"Control Hot","guichenoti","Blue"
"31273",-0.542830322532444,"Control Hot","guichenoti","Blue"
"31274",-0.380351019066992,"Control Hot","guichenoti","Blue"
"31275",-0.538679818943918,"Control Hot","guichenoti","Blue"
"31276",-0.515147424287597,"Control Hot","guichenoti","Blue"
"31277",-0.182865535105622,"Control Hot","guichenoti","Blue"
"31278",-0.444064917352908,"Control Hot","guichenoti","Blue"
"31279",-0.293994792990734,"Control Hot","guichenoti","Blue"
"31280",-0.331195749083676,"Control Hot","guichenoti","Blue"
"31281",-0.0320924899024199,"Control Hot","guichenoti","Blue"
"31282",-0.450010194882635,"Control Hot","guichenoti","Blue"
"31283",-0.848085405785667,"Control Hot","guichenoti","Blue"
"31284",-0.65768481001785,"Control Hot","guichenoti","Blue"
"31285",-0.372055642984145,"Control Hot","guichenoti","Blue"
"31286",-0.383071689563052,"Control Hot","guichenoti","Blue"
"31287",-0.584560441838416,"Control Hot","guichenoti","Blue"
"31288",-0.664860441101608,"Control Hot","guichenoti","Blue"
"31289",-0.460341926500322,"Control Hot","guichenoti","Blue"
"31290",-0.617765853102198,"Control Hot","guichenoti","Blue"
"31291",-0.324696538397996,"Control Hot","guichenoti","Blue"
"31292",-0.59519124037152,"Control Hot","guichenoti","Blue"
"31293",-0.639991386422197,"Control Hot","guichenoti","Blue"
"31294",-0.174268529435226,"Control Hot","guichenoti","Blue"
"31295",-0.60826338163882,"Control Hot","guichenoti","Blue"
"31296",-0.553018514291351,"Control Hot","guichenoti","Blue"
"31297",-0.248838644618528,"Control Hot","guichenoti","Blue"
"31298",-0.320889177567966,"Control Hot","guichenoti","Blue"
"31299",-0.161492230346088,"Control Hot","guichenoti","Blue"
"31300",-0.401840357551349,"Control Hot","guichenoti","Blue"
"31301",-0.24713786779154,"Control Hot","guichenoti","Blue"
"31302",-0.548726735802324,"Control Hot","guichenoti","Blue"
"31303",-0.570782751619393,"Control Hot","guichenoti","Blue"
"31304",-0.75767401653496,"Control Hot","guichenoti","Blue"
"31305",-0.104164494248413,"Control Hot","guichenoti","Blue"
"31306",-0.0896208865081719,"Control Hot","guichenoti","Blue"
"31307",-0.412400050376322,"Control Hot","guichenoti","Blue"
"31308",-0.397775528211225,"Control Hot","guichenoti","Blue"
"31309",-0.650337091755899,"Control Hot","guichenoti","Blue"
"31310",-0.604242195708736,"Control Hot","guichenoti","Blue"
"31311",-0.556796888545469,"Control Hot","guichenoti","Blue"
"31312",-0.638939368886824,"Control Hot","guichenoti","Blue"
"31313",-0.298060307318022,"Control Hot","guichenoti","Blue"
"31314",-0.38982900228929,"Control Hot","guichenoti","Blue"
"31315",-0.00841872524867188,"Control Hot","guichenoti","Blue"
"31316",-0.782280361257318,"Control Hot","guichenoti","Blue"
"31317",0.0270458505839469,"Control Hot","guichenoti","Blue"
"31318",-0.00274691242977688,"Control Hot","guichenoti","Blue"
"31319",-0.616860348714637,"Control Hot","guichenoti","Blue"
"31320",-0.605279164806471,"Control Hot","guichenoti","Blue"
"31321",-0.554821904394595,"Control Hot","guichenoti","Blue"
"31322",-0.218298321263725,"Control Hot","guichenoti","Blue"
"31323",-0.462197926097879,"Control Hot","guichenoti","Blue"
"31324",-0.320862834557742,"Control Hot","guichenoti","Blue"
"31325",-0.279123321748285,"Control Hot","guichenoti","Blue"
"31326",-0.205596146193113,"Control Hot","guichenoti","Blue"
"31327",-0.290557450232932,"Control Hot","guichenoti","Blue"
"31328",-0.517422035765263,"Control Hot","guichenoti","Blue"
"31329",-0.454772782168486,"Control Hot","guichenoti","Blue"
"31330",-0.612267509617991,"Control Hot","guichenoti","Blue"
"31331",-0.641287514017286,"Control Hot","guichenoti","Blue"
"31332",-0.601386688581362,"Control Hot","guichenoti","Blue"
"31333",-0.480950688515711,"Control Hot","guichenoti","Blue"
